"","Kommune","locality","site","utm_sone","date","month","year","utm_N","utm_E","stage","obs"
"786","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013662,563161,"juvenile",3
"787","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013666,563155,"adult",0
"788","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013666,563155,"juvenile",1
"789","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013676,563152,"adult",0
"790","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013676,563152,"juvenile",1
"791","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013677,563131,"adult",0
"792","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013677,563131,"juvenile",1
"793","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013682,563118,"adult",0
"794","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013682,563118,"juvenile",1
"795","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013678,563107,"adult",0
"796","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013678,563107,"juvenile",1
"797","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013674,563115,"adult",0
"798","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013674,563115,"juvenile",1
"799","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013672,563106,"adult",0
"800","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013672,563106,"juvenile",1
"801","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013676,563102,"adult",0
"802","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013676,563102,"juvenile",1
"803","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013680,563087,"adult",0
"804","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013680,563087,"juvenile",2
"805","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013672,563084,"adult",0
"806","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013672,563084,"juvenile",1
"807","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013672,563089,"adult",0
"808","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013672,563089,"juvenile",4
"809","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013666,563091,"adult",0
"810","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013666,563091,"juvenile",6
"811","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013663,563087,"adult",0
"812","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013663,563087,"juvenile",1
"813","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013679,563073,"adult",0
"814","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013679,563073,"juvenile",1
"815","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013677,563070,"adult",0
"816","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013677,563070,"juvenile",1
"817","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013669,563060,"adult",0
"818","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013669,563060,"juvenile",3
"819","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013670,563060,"adult",0
"820","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013670,563060,"juvenile",2
"821","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013666,563059,"adult",0
"822","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013666,563059,"juvenile",2
"823","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013665,563063,"adult",0
"824","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013665,563063,"juvenile",2
"825","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013662,563078,"adult",1
"826","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013662,563078,"juvenile",1
"827","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013663,563075,"adult",1
"828","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013663,563075,"juvenile",5
"829","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013660,563065,"adult",0
"830","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013660,563065,"juvenile",1
"831","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013660,563061,"adult",0
"832","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013660,563061,"juvenile",1
"833","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013657,563062,"adult",0
"834","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013657,563062,"juvenile",1
"835","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013656,563062,"adult",0
"836","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013656,563062,"juvenile",4
"837","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013658,563057,"adult",0
"838","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013658,563057,"juvenile",1
"839","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013657,563056,"adult",0
"840","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013657,563056,"juvenile",3
"841","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013656,563050,"adult",0
"842","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013656,563050,"juvenile",2
"843","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013653,563050,"adult",1
"844","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013653,563050,"juvenile",1
"845","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013660,563050,"adult",0
"846","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013660,563050,"juvenile",1
"847","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013668,563052,"adult",0
"848","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013668,563052,"juvenile",1
"849","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013654,563037,"adult",0
"850","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013654,563037,"juvenile",4
"851","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013650,563039,"adult",0
"852","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013650,563039,"juvenile",10
"853","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013650,563043,"adult",0
"854","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013650,563043,"juvenile",1
"855","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013653,563044,"adult",0
"856","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013653,563044,"juvenile",3
"857","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013649,563043,"adult",0
"858","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013649,563043,"juvenile",1
"859","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013655,563029,"adult",0
"860","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013655,563029,"juvenile",1
"861","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013654,563024,"adult",1
"862","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013654,563024,"juvenile",1
"863","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013653,563022,"adult",0
"864","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013653,563022,"juvenile",1
"865","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013649,563020,"adult",1
"866","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013649,563020,"juvenile",1
"867","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013647,563020,"adult",1
"868","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013647,563020,"juvenile",0
"869","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013644,563021,"adult",1
"870","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013644,563021,"juvenile",1
"871","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013643,563016,"adult",0
"872","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013643,563016,"juvenile",1
"873","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013642,562982,"adult",0
"874","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013642,562982,"juvenile",2
"875","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013635,562956,"adult",0
"876","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013635,562956,"juvenile",1
"877","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013629,562948,"adult",0
"878","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013629,562948,"juvenile",1
"879","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013616,562893,"adult",0
"880","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013616,562893,"juvenile",1
"881","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013597,562843,"adult",0
"882","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013597,562843,"juvenile",1
"883","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013584,562839,"adult",0
"884","Melhus","Kregnesteigen","Kreg","32V",2022-09-29,"september",2022,7013584,562839,"juvenile",1
"885","Melhus","Fornes","Forn","32V",NA,"juni",2023,7010733,565085,"adult",1
"886","Melhus","Fornes","Forn","32V",NA,"juni",2023,7010733,565085,"juvenile",0
"887","Melhus","Storrønningen","Stor","32V",NA,"juni",2023,7011943,563431,"adult",1
"888","Melhus","Storrønningen","Stor","32V",NA,"juni",2023,7011943,563431,"juvenile",0
"889","Melhus","Storrønningen","Stor","32V",NA,"juli",2023,7011923,563414,"adult",0
"890","Melhus","Storrønningen","Stor","32V",NA,"juli",2023,7011923,563414,"juvenile",1
"891","Melhus","Storrønningen","Stor","32V",NA,"juli",2023,7011934,563432,"adult",0
"892","Melhus","Storrønningen","Stor","32V",NA,"juli",2023,7011934,563432,"juvenile",1
"893","Melhus","Storrønningen","Stor","32V",NA,"juli",2023,7011929,563385,"adult",0
"894","Melhus","Storrønningen","Stor","32V",NA,"juli",2023,7011929,563385,"juvenile",1
"895","Melhus","Kregnesteigen","Kreg","32V",NA,"juli",2023,7013665,563183,"adult",0
"896","Melhus","Kregnesteigen","Kreg","32V",NA,"juli",2023,7013665,563183,"juvenile",1
"897","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013655,563160,"adult",1
"898","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013655,563160,"juvenile",0
"899","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013661,563069,"adult",0
"900","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013661,563069,"juvenile",1
"901","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013661,563037,"adult",0
"902","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013661,563037,"juvenile",1
"903","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011942,563428,"adult",1
"904","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011942,563428,"juvenile",0
"905","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011920,563294,"adult",1
"906","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011920,563294,"juvenile",0
"907","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011923,563262,"adult",1
"908","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011923,563262,"juvenile",0
"909","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011921,563263,"adult",1
"910","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011921,563263,"juvenile",0
"911","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011914,563296,"adult",1
"912","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011914,563296,"juvenile",0
"913","Melhus","Gravråk","Grav","32V",NA,"august",2023,7014459,562629,"adult",0
"914","Melhus","Gravråk","Grav","32V",NA,"august",2023,7014459,562629,"juvenile",6
"915","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011838,563794,"adult",1
"916","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011838,563794,"juvenile",0
"917","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011908,563444,"adult",1
"918","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011908,563444,"juvenile",0
"919","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011941,563435,"adult",1
"920","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011941,563435,"juvenile",0
"921","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011939,563406,"adult",1
"922","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011939,563406,"juvenile",0
"923","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011945,563432,"adult",1
"924","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011945,563432,"juvenile",0
"925","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011973,563422,"adult",1
"926","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011973,563422,"juvenile",0
"927","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011940,563194,"adult",1
"928","Melhus","Storrønningen","Stor","32V",NA,"august",2023,7011940,563194,"juvenile",0
"929","Melhus","Fornes","Forn","32V",NA,"august",2023,7010723,565090,"adult",1
"930","Melhus","Fornes","Forn","32V",NA,"august",2023,7010723,565090,"juvenile",0
"931","Melhus","Fornes","Forn","32V",NA,"august",2023,7010721,565093,"adult",1
"932","Melhus","Fornes","Forn","32V",NA,"august",2023,7010721,565093,"juvenile",0
"933","Melhus","Fornes","Forn","32V",NA,"august",2023,7010724,565091,"adult",1
"934","Melhus","Fornes","Forn","32V",NA,"august",2023,7010724,565091,"juvenile",0
"935","Melhus","Fornes","Forn","32V",NA,"august",2023,7010738,565065,"adult",1
"936","Melhus","Fornes","Forn","32V",NA,"august",2023,7010738,565065,"juvenile",0
"937","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013649,563164,"adult",1
"938","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013649,563164,"juvenile",0
"939","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013656,563173,"adult",1
"940","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013656,563173,"juvenile",0
"941","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013656,563173,"adult",1
"942","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013656,563173,"juvenile",0
"943","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013672,563091,"adult",0
"944","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013672,563091,"juvenile",1
"945","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013665,563059,"adult",1
"946","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013665,563059,"juvenile",0
"947","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013664,563064,"adult",1
"948","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013664,563064,"juvenile",0
"949","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013664,563068,"adult",1
"950","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013664,563068,"juvenile",0
"951","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013663,563051,"adult",1
"952","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013663,563051,"juvenile",0
"953","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013664,563073,"adult",1
"954","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013664,563073,"juvenile",0
"955","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013666,563110,"adult",1
"956","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013666,563110,"juvenile",0
"957","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013666,563123,"adult",1
"958","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013666,563123,"juvenile",0
"959","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013658,563167,"adult",1
"960","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013658,563167,"juvenile",0
"961","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013658,563167,"adult",0
"962","Melhus","Kregnesteigen","Kreg","32V",NA,"august",2023,7013658,563167,"juvenile",1
"963","Melhus","Fornes","Forn","32V",NA,"september",2023,7010657,565046,"adult",0
"964","Melhus","Fornes","Forn","32V",NA,"september",2023,7010657,565046,"juvenile",1
"965","Melhus","Fornes","Forn","32V",NA,"september",2023,7010657,565050,"adult",0
"966","Melhus","Fornes","Forn","32V",NA,"september",2023,7010657,565050,"juvenile",1
"967","Melhus","Fornes","Forn","32V",NA,"september",2023,7010666,565058,"adult",0
"968","Melhus","Fornes","Forn","32V",NA,"september",2023,7010666,565058,"juvenile",1
"969","Melhus","Fornes","Forn","32V",NA,"september",2023,7010668,565059,"adult",1
"970","Melhus","Fornes","Forn","32V",NA,"september",2023,7010668,565059,"juvenile",0
"971","Melhus","Fornes","Forn","32V",NA,"september",2023,7010677,565055,"adult",0
"972","Melhus","Fornes","Forn","32V",NA,"september",2023,7010677,565055,"juvenile",1
"973","Melhus","Fornes","Forn","32V",NA,"september",2023,7010676,565062,"adult",1
"974","Melhus","Fornes","Forn","32V",NA,"september",2023,7010676,565062,"juvenile",0
"975","Melhus","Fornes","Forn","32V",NA,"september",2023,7010699,565075,"adult",0
"976","Melhus","Fornes","Forn","32V",NA,"september",2023,7010699,565075,"juvenile",2
"977","Melhus","Fornes","Forn","32V",NA,"september",2023,7010700,565072,"adult",0
"978","Melhus","Fornes","Forn","32V",NA,"september",2023,7010700,565072,"juvenile",1
"979","Melhus","Fornes","Forn","32V",NA,"september",2023,7010706,565067,"adult",1
"980","Melhus","Fornes","Forn","32V",NA,"september",2023,7010706,565067,"juvenile",0
