kommune,locality,utm,N,E,date,month,year,site,stage,obs,Nr
Melhus,Storr<f8>nningen,32V,7011937,563192,2021/06/16,juni,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011943,563190,2021/06/16,juni,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011945,563191,2021/06/16,juni,"2021",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011942,563186,2021/06/16,juni,"2021",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011946,563188,2021/06/16,juni,"2021",Storr,larva,"6",
Melhus,Storr<f8>nningen,32V,7011948,563185,2021/06/16,juni,"2021",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011945,563183,2021/06/16,juni,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011943,563184,2021/06/16,juni,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011942,563182,2021/06/16,juni,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011950,563180,2021/06/16,juni,"2021",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011953,563180,2021/06/16,juni,"2021",Storr,larva,"13",
Melhus,Storr<f8>nningen,32V,7011953,563175,2021/06/16,juni,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011952,563173,2021/06/16,juni,"2021",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011955,563169,2021/06/16,juni,"2021",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011957,563168,2021/06/16,juni,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011961,563166,2021/06/16,juni,"2021",Storr,larva,"7",
Melhus,Storr<f8>nningen,32V,7011968,563161,2021/06/16,juni,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011969,563159,2021/06/16,juni,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011980,563153,2021/06/16,juni,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011973,563173,2021/06/16,juni,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011967,563169,2021/06/16,juni,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011990,563280,2021/06/16,juni,"2021",Storr,larva,"12",
Melhus,Storr<f8>nningen,32V,7011990,563309,2021/06/16,juni,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011988,563341,2021/06/16,juni,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011986,563348,2021/06/16,juni,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011983,563355,2021/06/16,juni,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011977,563399,2021/06/16,juni,"2021",Storr,larva,"5",
Melhus,Storr<f8>nningen,32V,7011841,563770,2021/08/10,august,"2021",Storr,larva,"17",
Melhus,Storr<f8>nningen,32V,7011834,563785,2021/08/10,august,"2021",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011837,563821,2021/08/10,august,"2021",Storr,larva,"6",
Melhus,Storr<f8>nningen,32V,7011837,563817,2021/08/10,august,"2021",Storr,larva,"8",
Melhus,Storr<f8>nningen,32V,7011902,563444,2021/08/10,august,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011900,563434,2021/08/10,august,"2021",Storr,larva,"27",
Melhus,Storr<f8>nningen,32V,7011901,563431,2021/08/10,august,"2021",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011904,563427,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011899,563427,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011900,563430,2021/08/10,august,"2021",Storr,larva,"11",
Melhus,Storr<f8>nningen,32V,7011896,563434,2021/08/10,august,"2021",Storr,larva,"14",
Melhus,Storr<f8>nningen,32V,7011895,563436,2021/08/10,august,"2021",Storr,larva,"64",
Melhus,Storr<f8>nningen,32V,7011895,563437,2021/08/10,august,"2021",Storr,larva,"25",
Melhus,Storr<f8>nningen,32V,7011898,563436,2021/08/10,august,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011895,563439,2021/08/10,august,"2021",Storr,larva,"49",
Melhus,Storr<f8>nningen,32V,7011898,563441,2021/08/10,august,"2021",Storr,larva,"96",
Melhus,Storr<f8>nningen,32V,7011900,563440,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011894,563444,2021/08/10,august,"2021",Storr,larva,"71",
Melhus,Storr<f8>nningen,32V,7011894,563446,2021/08/10,august,"2021",Storr,larva,"13",
Melhus,Storr<f8>nningen,32V,7011893,563449,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011893,563442,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011898,563429,2021/08/10,august,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011894,563425,2021/08/10,august,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011940,563447,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011930,563444,2021/08/10,august,"2021",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011933,563436,2021/08/10,august,"2021",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011922,563418,2021/08/10,august,"2021",Storr,larva,"16",
Melhus,Storr<f8>nningen,32V,7011944,563437,2021/08/10,august,"2021",Storr,larva,"5",
Melhus,Storr<f8>nningen,32V,7011941,563434,2021/08/10,august,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011941,563430,2021/08/10,august,"2021",Storr,larva,"20",
Melhus,Storr<f8>nningen,32V,7011935,563420,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011935,563415,2021/08/10,august,"2021",Storr,larva,"13",
Melhus,Storr<f8>nningen,32V,7011935,563412,2021/08/10,august,"2021",Storr,larva,"36",
Melhus,Storr<f8>nningen,32V,7011936,563409,2021/08/10,august,"2021",Storr,larva,"138",
Melhus,Storr<f8>nningen,32V,7011936,563406,2021/08/10,august,"2021",Storr,larva,"114",
Melhus,Storr<f8>nningen,32V,7011935,563403,2021/08/10,august,"2021",Storr,larva,"63",
Melhus,Storr<f8>nningen,32V,7011934,563398,2021/08/10,august,"2021",Storr,larva,"9",
Melhus,Storr<f8>nningen,32V,7011937,563402,2021/08/10,august,"2021",Storr,larva,"75",
Melhus,Storr<f8>nningen,32V,7011938,563405,2021/08/10,august,"2021",Storr,larva,"106",
Melhus,Storr<f8>nningen,32V,7011938,563409,2021/08/10,august,"2021",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011937,563412,2021/08/10,august,"2021",Storr,larva,"6",
Melhus,Storr<f8>nningen,32V,7011936,563399,2021/08/10,august,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011911,563346,2021/08/10,august,"2021",Storr,larva,"0",
Melhus,Storr<f8>nningen,32V,7011928,563254,2021/08/10,august,"2021",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011931,563250,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011937,563244,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011944,563232,2021/08/10,august,"2021",Storr,larva,"17",
Melhus,Storr<f8>nningen,32V,7011946,563230,2021/08/10,august,"2021",Storr,larva,"13",
Melhus,Storr<f8>nningen,32V,7011948,563228,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011946,563227,2021/08/10,august,"2021",Storr,larva,"9",
Melhus,Storr<f8>nningen,32V,7011943,563225,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011946,563225,2021/08/10,august,"2021",Storr,larva,"9",
Melhus,Storr<f8>nningen,32V,7011951,563222,2021/08/10,august,"2021",Storr,larva,"8",
Melhus,Storr<f8>nningen,32V,7011953,563218,2021/08/10,august,"2021",Storr,larva,"5",
Melhus,Storr<f8>nningen,32V,7011951,563215,2021/08/10,august,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011953,563212,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011956,563207,2021/08/10,august,"2021",Storr,larva,"12",
Melhus,Storr<f8>nningen,32V,7011959,563209,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011962,563198,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011963,563194,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011967,563195,2021/08/10,august,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011972,563184,2021/08/10,august,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011926,563212,2021/08/10,august,"2021",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011935,563203,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011937,563198,2021/08/10,august,"2021",Storr,larva,"5",
Melhus,Storr<f8>nningen,32V,7011941,563199,2021/08/10,august,"2021",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011940,563192,2021/08/10,august,"2021",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011945,563192,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011947,563187,2021/08/10,august,"2021",Storr,larva,"6",
Melhus,Storr<f8>nningen,32V,7011949,563183,2021/08/10,august,"2021",Storr,larva,"5",
Melhus,Storr<f8>nningen,32V,7011943,563184,2021/08/10,august,"2021",Storr,larva,"11",
Melhus,Storr<f8>nningen,32V,7011945,563181,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011951,563180,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011952,563178,2021/08/10,august,"2021",Storr,larva,"5",
Melhus,Storr<f8>nningen,32V,7011960,563167,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011963,563165,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7012007,563138,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7012010,563136,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011994,563278,2021/08/10,august,"2021",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011980,563390,2021/08/10,august,"2021",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011840,563796,2022/06/29,juni,"2022",Storr,larva,"11",
Melhus,Storr<f8>nningen,32V,7011850,563756,2022/06/29,juni,"2022",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011903,563455,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011902,563438,2022/06/29,juni,"2022",Storr,larva,"8",
Melhus,Storr<f8>nningen,32V,7011899,563437,2022/06/29,juni,"2022",Storr,larva,"19",
Melhus,Storr<f8>nningen,32V,7011897,563438,2022/06/29,juni,"2022",Storr,larva,"26",
Melhus,Storr<f8>nningen,32V,7011896,563439,2022/06/29,juni,"2022",Storr,larva,"18",
Melhus,Storr<f8>nningen,32V,7011897,563442,2022/06/29,juni,"2022",Storr,larva,"9",
Melhus,Storr<f8>nningen,32V,7011895,563442,2022/06/29,juni,"2022",Storr,larva,"25",
Melhus,Storr<f8>nningen,32V,7011893,563442,2022/06/29,juni,"2022",Storr,larva,"23",
Melhus,Storr<f8>nningen,32V,7011894,563444,2022/06/29,juni,"2022",Storr,larva,"9",
Melhus,Storr<f8>nningen,32V,7011893,563445,2022/06/29,juni,"2022",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011892,563441,2022/06/29,juni,"2022",Storr,larva,"23",
Melhus,Storr<f8>nningen,32V,7011891,563442,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011892,563440,2022/06/29,juni,"2022",Storr,larva,"23",
Melhus,Storr<f8>nningen,32V,7011891,563438,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011894,563440,2022/06/29,juni,"2022",Storr,larva,"22",
Melhus,Storr<f8>nningen,32V,7011893,563437,2022/06/29,juni,"2022",Storr,larva,"5",
Melhus,Storr<f8>nningen,32V,7011896,563436,2022/06/29,juni,"2022",Storr,larva,"22",
Melhus,Storr<f8>nningen,32V,7011895,563435,2022/06/29,juni,"2022",Storr,larva,"7",
Melhus,Storr<f8>nningen,32V,7011894,563433,2022/06/29,juni,"2022",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011891,563432,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011893,563429,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011891,563428,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011897,563428,2022/06/29,juni,"2022",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,701189,563431,2022/06/29,juni,"2022",Storr,larva,"5",
Melhus,Storr<f8>nningen,32V,7011899,563433,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011901,563434,2022/06/29,juni,"2022",Storr,larva,"5",
Melhus,Storr<f8>nningen,32V,7011902,563431,2022/06/29,juni,"2022",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011905,563431,2022/06/29,juni,"2022",Storr,larva,"6",
Melhus,Storr<f8>nningen,32V,7011924,563424,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011926,563420,2022/06/29,juni,"2022",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011925,563417,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011918,563418,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011929,563437,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011929,563441,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011937,563460,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011940,563443,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011942,563447,2022/06/29,juni,"2022",Storr,larva,"23",
Melhus,Storr<f8>nningen,32V,7011942,563444,2022/06/29,juni,"2022",Storr,larva,"21",
Melhus,Storr<f8>nningen,32V,7011943,563436,2022/06/29,juni,"2022",Storr,larva,"70",
Melhus,Storr<f8>nningen,32V,7011942,563434,2022/06/29,juni,"2022",Storr,larva,"12",
Melhus,Storr<f8>nningen,32V,7011941,563429,2022/06/29,juni,"2022",Storr,larva,"74",
Melhus,Storr<f8>nningen,32V,7011940,563431,2022/06/29,juni,"2022",Storr,larva,"20",
Melhus,Storr<f8>nningen,32V,7011934,563428,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011937,563416,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011937,563412,2022/06/29,juni,"2022",Storr,larva,"11",
Melhus,Storr<f8>nningen,32V,7011937,563409,2022/06/29,juni,"2022",Storr,larva,"19",
Melhus,Storr<f8>nningen,32V,7011935,563408,2022/06/29,juni,"2022",Storr,larva,"69",
Melhus,Storr<f8>nningen,32V,7011937,563407,2022/06/29,juni,"2022",Storr,larva,"44",
Melhus,Storr<f8>nningen,32V,7011938,563405,2022/06/29,juni,"2022",Storr,larva,"103",
Melhus,Storr<f8>nningen,32V,7011937,563404,2022/06/29,juni,"2022",Storr,larva,"60",
Melhus,Storr<f8>nningen,32V,7011937,563401,2022/06/29,juni,"2022",Storr,larva,"32",
Melhus,Storr<f8>nningen,32V,7011935,563394,2022/06/29,juni,"2022",Storr,larva,"20",
Melhus,Storr<f8>nningen,32V,7011932,563390,2022/06/29,juni,"2022",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011931,563386,2022/06/29,juni,"2022",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011916,563284,2022/06/29,juni,"2022",Storr,larva,"0",
Melhus,Storr<f8>nningen,32V,7011921,563261,2022/06/29,juni,"2022",Storr,larva,"0",
Melhus,Storr<f8>nningen,32V,7011920,563255,2022/06/29,juni,"2022",Storr,larva,"0",
Melhus,Storr<f8>nningen,32V,7011931,563248,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011946,563230,2022/06/29,juni,"2022",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011948,563228,2022/06/29,juni,"2022",Storr,larva,"6",
Melhus,Storr<f8>nningen,32V,7011948,563225,2022/06/29,juni,"2022",Storr,larva,"17",
Melhus,Storr<f8>nningen,32V,7011951,563219,2022/06/29,juni,"2022",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011954,563214,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011951,563210,2022/06/29,juni,"2022",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011953,563212,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011955,563209,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011963,563204,2022/06/29,juni,"2022",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011964,563195,2022/06/29,juni,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011960,563191,2022/06/29,juni,"2022",Storr,larva,"5",
Melhus,Storr<f8>nningen,32V,7011965,563194,2022/06/29,juni,"2022",Storr,larva,"9",
Melhus,Storr<f8>nningen,32V,7011969,563185,2022/06/29,juni,"2022",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011969,563182,2022/06/29,juni,"2022",Storr,larva,"6",
Melhus,Storr<f8>nningen,32V,7011972,563183,2022/06/29,juni,"2022",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011949,563185,2022/06/29,juni,"2022",Storr,larva,"5",
Melhus,Storr<f8>nningen,32V,7011944,563195,2022/06/29,juni,"2022",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011936,563198,2022/06/29,juni,"2022",Storr,larva,"8",
Melhus,Storr<f8>nningen,32V,7011935,563209,2022/06/29,juni,"2022",Storr,larva,"0",
Melhus,Storr<f8>nningen,32V,7011988,563346,2022/06/29,juni,"2022",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011865,563731,2022/08/10,august,"2022",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011865,563728,2022/08/10,august,"2022",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011866,563728,2022/08/10,august,"2022",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011877,563724,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011851,563750,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011846,563768,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011841,563789,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011840,563792,2022/08/10,august,"2022",Storr,larva,"8",
Melhus,Storr<f8>nningen,32V,7011836,563795,2022/08/10,august,"2022",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011836,563798,2022/08/10,august,"2022",Storr,larva,"16",
Melhus,Storr<f8>nningen,32V,7011832,563803,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011830,563804,2022/08/10,august,"2022",Storr,larva,"11",
Melhus,Storr<f8>nningen,32V,7011832,563806,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011831,563808,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011834,563808,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011836,563824,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011840,563800,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011840,563791,2022/08/10,august,"2022",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011868,563732,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011906,563440,2022/08/10,august,"2022",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011903,563434,2022/08/10,august,"2022",Storr,larva,"8",
Melhus,Storr<f8>nningen,32V,7011902,563437,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011901,563434,2022/08/10,august,"2022",Storr,larva,"30",
Melhus,Storr<f8>nningen,32V,7011898,563437,2022/08/10,august,"2022",Storr,larva,"36",
Melhus,Storr<f8>nningen,32V,7011902,563431,2022/08/10,august,"2022",Storr,larva,"5",
Melhus,Storr<f8>nningen,32V,7011904,563430,2022/08/10,august,"2022",Storr,larva,"32",
Melhus,Storr<f8>nningen,32V,7011908,563426,2022/08/10,august,"2022",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011904,563426,2022/08/10,august,"2022",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011902,563429,2022/08/10,august,"2022",Storr,larva,"8",
Melhus,Storr<f8>nningen,32V,7011900,563429,2022/08/10,august,"2022",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011899,563431,2022/08/10,august,"2022",Storr,larva,"3",
Melhus,Storr<f8>nningen,32V,7011895,563430,2022/08/10,august,"2022",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011895,563432,2022/08/10,august,"2022",Storr,larva,"11",
Melhus,Storr<f8>nningen,32V,7011894,563434,2022/08/10,august,"2022",Storr,larva,"9",
Melhus,Storr<f8>nningen,32V,7011895,563436,2022/08/10,august,"2022",Storr,larva,"34",
Melhus,Storr<f8>nningen,32V,7011893,563438,2022/08/10,august,"2022",Storr,larva,"39",
Melhus,Storr<f8>nningen,32V,7011896,563440,2022/08/10,august,"2022",Storr,larva,"6",
Melhus,Storr<f8>nningen,32V,7011893,563440,2022/08/10,august,"2022",Storr,larva,"13",
Melhus,Storr<f8>nningen,32V,7011894,563442,2022/08/10,august,"2022",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011892,563442,2022/08/10,august,"2022",Storr,larva,"5",
Melhus,Storr<f8>nningen,32V,7011891,563436,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011904,563432,2022/08/10,august,"2022",Storr,larva,"7",
Melhus,Storr<f8>nningen,32V,7011923,563416,2022/08/10,august,"2022",Storr,larva,"20",
Melhus,Storr<f8>nningen,32V,7011926,563418,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011927,563410,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011931,563441,2022/08/10,august,"2022",Storr,larva,"25",
Melhus,Storr<f8>nningen,32V,7011928,563480,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011937,563460,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011939,563450,2022/08/10,august,"2022",Storr,larva,"84",
Melhus,Storr<f8>nningen,32V,7011939,563444,2022/08/10,august,"2022",Storr,larva,"24",
Melhus,Storr<f8>nningen,32V,7011939,563442,2022/08/10,august,"2022",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011940,563448,2022/08/10,august,"2022",Storr,larva,"1",
Melhus,Storr<f8>nningen,32V,7011942,563448,2022/08/10,august,"2022",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011942,563446,2022/08/10,august,"2022",Storr,larva,"23",
Melhus,Storr<f8>nningen,32V,7011943,563444,2022/08/10,august,"2022",Storr,larva,"90",
Melhus,Storr<f8>nningen,32V,7011943,563435,2022/08/10,august,"2022",Storr,larva,"79",
Melhus,Storr<f8>nningen,32V,7011942,563431,2022/08/10,august,"2022",Storr,larva,"23",
Melhus,Storr<f8>nningen,32V,7011941,563427,2022/08/10,august,"2022",Storr,larva,"143",
Melhus,Storr<f8>nningen,32V,7011940,563430,2022/08/10,august,"2022",Storr,larva,"19",
Melhus,Storr<f8>nningen,32V,7011940,563425,2022/08/10,august,"2022",Storr,larva,"2",
Melhus,Storr<f8>nningen,32V,7011937,563413,2022/08/10,august,"2022",Storr,larva,"42",
Melhus,Storr<f8>nningen,32V,7011938,563408,2022/08/10,august,"2022",Storr,larva,"134",
Melhus,Storr<f8>nningen,32V,7011937,563406,2022/08/10,august,"2022",Storr,larva,"70",
Melhus,Storr<f8>nningen,32V,7011936,563408,2022/08/10,august,"2022",Storr,larva,"81",
Melhus,Storr<f8>nningen,32V,7011937,563402,2022/08/10,august,"2022",Storr,larva,"57",
Melhus,Storr<f8>nningen,32V,7011939,563402,2022/08/10,august,"2022",Storr,larva,"70",
Melhus,Storr<f8>nningen,32V,7011936,563398,2022/08/10,august,"2022",Storr,larva,"7",
Melhus,Storr<f8>nningen,32V,7011939,563399,2022/08/10,august,"2022",Storr,larva,"12",
Melhus,Storr<f8>nningen,32V,7011938,563397,2022/08/10,august,"2022",Storr,larva,"13",
Melhus,Storr<f8>nningen,32V,7011935,563394,2022/08/10,august,"2022",Storr,larva,"4",
Melhus,Storr<f8>nningen,32V,7011927,563387,2022/08/10,august,"2022",Storr,larva,"5",
Melhus,Storr<f8>nningen,32V,7011930,563395,2022/08/10,august,"2022",Storr,larva,"0",
Melhus,Storr<f8>nningen,32V,7011914,563279,2022/08/10,august,"2022",Storr,larva,"6",
Melhus,Storr<f8>nningen,32V,7011915,563273,2022/08/10,august,"2022",Storr,larva,"1",
